STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,EDUCATION_LEV,Education level,MEASURE,Measure,EDUCATION_TYPE,Education type,INTENSITY,Intensity,EDUCATION_FIELD,Field of education,GRADE,Grade,FREQ,Frequency of observation,ORIGIN,Origin,DESTINATION,Destination,INST_TYPE_EDU,Type of educational institution,MOBILITY,Mobility,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_AGES,Reference date for ages,ORIGIN_CRITERION,Origin criterion,REPYEARSTART,Reference year start,REPYEAREND,Reference year end,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,COMMENT_OBS,Observation comment,DECIMALS,Decimals,TIME_PER_COLLECT,Time period collection,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2021,,12.66082,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2020,,12.72057,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2019,,12.85522,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2018,,13.04605,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2017,,13.25277,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2016,,13.38538,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2015,,13.60374,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2014,,13.75395,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,JPN,Japan,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2013,,13.90625,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2022,,10.97898,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2021,,11.31446,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2020,,11.43365,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2019,,11.27406,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2018,,11.00035,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2017,,10.44658,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2016,,10.31984,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2015,,10.59336,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2014,,10.91429,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,HUN,Hungary,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2013,,10.43068,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,GRC,Greece,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2022,,8.147051,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,GRC,Greece,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2021,,7.825164,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,GRC,Greece,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2020,,7.987328,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,GRC,Greece,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2019,,7.934881,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,GRC,Greece,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2018,,7.92759,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,GRC,Greece,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2014,,7.835454,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,GRC,Greece,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2013,,7.347041,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2022,,14.69806,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2021,,14.54937,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2020,,14.60925,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2019,,14.4644,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2018,,14.39259,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2017,,14.39428,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2016,,14.45957,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2015,,14.43332,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_STR(1.0),Ratio of students to teaching staff by type of institution,I,FRA,France,ISCED11_2,Lower secondary education,STU_PERS,Students adjusted to personnel,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU,All educational institutions,_Z,Not applicable,ST_TCHR,Students per teacher,_T,Total,_T,Total,2014,,14.41778,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
